order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
SAO,ménu sarapan kurang ngeunah .,"[('ménu sarapan', 'kurang ngeunah', 'negative')]",[S] negative [A] ménu sarapan [O] kurang ngeunah,kaahlianna ngeunah pisan .,"[('kaahlianna', 'ngeunah pisan', 'positive')]",[S] positive [A] kaahlianna [O] ngeunah pisan,True
OAS,ménu sarapan kurang ngeunah .,"[('ménu sarapan', 'kurang ngeunah', 'negative')]",[O] kurang ngeunah [A] ménu sarapan [S] negative,kaahlianna ngeunah pisan .,"[('kaahlianna', 'ngeunah pisan', 'positive')]",[O] ngeunah pisan [A] kaahlianna [S] positive,True
OSA,ménu sarapan kurang ngeunah .,"[('ménu sarapan', 'kurang ngeunah', 'negative')]",[O] kurang ngeunah [S] negative [A] ménu sarapan,kaahlianna ngeunah pisan .,"[('kaahlianna', 'ngeunah pisan', 'positive')]",[O] ngeunah pisan [S] positive [A] kaahlianna,True
AOS,kamar mandi heurin teuing .,"[('kamar mandi', 'heurin teuing', 'negative')]",[A] kamar mandi [O] heurin teuing [S] negative,angklungna lega pisan da .,"[('angklungna', 'lega pisan da', 'positive')]",[A] angklungna [O] lega pisan da [S] positive,True
ASO,kamar mandi heurin teuing .,"[('kamar mandi', 'heurin teuing', 'negative')]",[A] kamar mandi [S] negative [O] heurin teuing,angklungna lega pisan da .,"[('angklungna', 'lega pisan da', 'positive')]",[A] angklungna [S] positive [O] lega pisan da,True
SAO,kamar mandi heurin teuing .,"[('kamar mandi', 'heurin teuing', 'negative')]",[S] negative [A] kamar mandi [O] heurin teuing,angklungna lega pisan da .,"[('angklungna', 'lega pisan da', 'positive')]",[S] positive [A] angklungna [O] lega pisan da,True
OAS,kamar mandi heurin teuing .,"[('kamar mandi', 'heurin teuing', 'negative')]",[O] heurin teuing [A] kamar mandi [S] negative,angklungna lega pisan da .,"[('angklungna', 'lega pisan da', 'positive')]",[O] lega pisan da [A] angklungna [S] positive,True
OSA,kamar mandi heurin teuing .,"[('kamar mandi', 'heurin teuing', 'negative')]",[O] heurin teuing [S] negative [A] kamar mandi,angklungna lega pisan da .,"[('angklungna', 'lega pisan da', 'positive')]",[O] lega pisan da [S] positive [A] angklungna,True
AOS,parkiran lega .,"[('parkiran', 'lega', 'positive')]",[A] parkiran [O] lega [S] positive,buku butut .,"[('buku', 'butut', 'negative')]",[A] buku [O] butut [S] negative,True
ASO,parkiran lega .,"[('parkiran', 'lega', 'positive')]",[A] parkiran [S] positive [O] lega,buku butut .,"[('buku', 'butut', 'negative')]",[A] buku [S] negative [O] butut,True
SAO,parkiran lega .,"[('parkiran', 'lega', 'positive')]",[S] positive [A] parkiran [O] lega,buku butut .,"[('buku', 'butut', 'negative')]",[S] negative [A] buku [O] butut,True
OAS,parkiran lega .,"[('parkiran', 'lega', 'positive')]",[O] lega [A] parkiran [S] positive,buku butut .,"[('buku', 'butut', 'negative')]",[O] butut [A] buku [S] negative,True
OSA,parkiran lega .,"[('parkiran', 'lega', 'positive')]",[O] lega [S] positive [A] parkiran,buku butut .,"[('buku', 'butut', 'negative')]",[O] butut [S] negative [A] buku,True
AOS,ménu sarapanna ngeunah .,"[('ménu sarapanna', 'ngeunah', 'positive')]",[A] ménu sarapanna [O] ngeunah [S] positive,kawani urang asin teuing .,"[('kawani urang', 'asin teuing', 'negative')]",[A] kawani urang [O] asin teuing [S] negative,True
ASO,ménu sarapanna ngeunah .,"[('ménu sarapanna', 'ngeunah', 'positive')]",[A] ménu sarapanna [S] positive [O] ngeunah,kawani urang asin teuing .,"[('kawani urang', 'asin teuing', 'negative')]",[A] kawani urang [S] negative [O] asin teuing,True
SAO,ménu sarapanna ngeunah .,"[('ménu sarapanna', 'ngeunah', 'positive')]",[S] positive [A] ménu sarapanna [O] ngeunah,kawani urang asin teuing .,"[('kawani urang', 'asin teuing', 'negative')]",[S] negative [A] kawani urang [O] asin teuing,True
OAS,ménu sarapanna ngeunah .,"[('ménu sarapanna', 'ngeunah', 'positive')]",[O] ngeunah [A] ménu sarapanna [S] positive,kawani urang asin teuing .,"[('kawani urang', 'asin teuing', 'negative')]",[O] asin teuing [A] kawani urang [S] negative,True
OSA,ménu sarapanna ngeunah .,"[('ménu sarapanna', 'ngeunah', 'positive')]",[O] ngeunah [S] positive [A] ménu sarapanna,kawani urang asin teuing .,"[('kawani urang', 'asin teuing', 'negative')]",[O] asin teuing [S] negative [A] kawani urang,True
AOS,ac di kamar nomer 10 téh teu tiis .,"[('ac', 'teu tiis', 'negative')]",[A] ac [O] teu tiis [S] negative,tas di kamar nomer 10 téh alus pisan .,"[('tas', 'alus pisan', 'positive')]",[A] tas [O] alus pisan [S] positive,True
ASO,ac di kamar nomer 10 téh teu tiis .,"[('ac', 'teu tiis', 'negative')]",[A] ac [S] negative [O] teu tiis,tas di kamar nomer 10 téh alus pisan .,"[('tas', 'alus pisan', 'positive')]",[A] tas [S] positive [O] alus pisan,True
SAO,ac di kamar nomer 10 téh teu tiis .,"[('ac', 'teu tiis', 'negative')]",[S] negative [A] ac [O] teu tiis,tas di kamar nomer 10 téh alus pisan .,"[('tas', 'alus pisan', 'positive')]",[S] positive [A] tas [O] alus pisan,True
OAS,ac di kamar nomer 10 téh teu tiis .,"[('ac', 'teu tiis', 'negative')]",[O] teu tiis [A] ac [S] negative,tas di kamar nomer 10 téh alus pisan .,"[('tas', 'alus pisan', 'positive')]",[O] alus pisan [A] tas [S] positive,True
OSA,ac di kamar nomer 10 téh teu tiis .,"[('ac', 'teu tiis', 'negative')]",[O] teu tiis [S] negative [A] ac,tas di kamar nomer 10 téh alus pisan .,"[('tas', 'alus pisan', 'positive')]",[O] alus pisan [S] positive [A] tas,True
AOS,cai panasna teu stabil .,"[('cai panasna', 'teu stabil', 'negative')]",[A] cai panasna [O] teu stabil [S] negative,cai herangna beresih .,"[('cai herangna', 'beresih', 'positive')]",[A] cai herangna [O] beresih [S] positive,True
ASO,cai panasna teu stabil .,"[('cai panasna', 'teu stabil', 'negative')]",[A] cai panasna [S] negative [O] teu stabil,cai herangna beresih .,"[('cai herangna', 'beresih', 'positive')]",[A] cai herangna [S] positive [O] beresih,True
SAO,cai panasna teu stabil .,"[('cai panasna', 'teu stabil', 'negative')]",[S] negative [A] cai panasna [O] teu stabil,cai herangna beresih .,"[('cai herangna', 'beresih', 'positive')]",[S] positive [A] cai herangna [O] beresih,True
OAS,cai panasna teu stabil .,"[('cai panasna', 'teu stabil', 'negative')]",[O] teu stabil [A] cai panasna [S] negative,cai herangna beresih .,"[('cai herangna', 'beresih', 'positive')]",[O] beresih [A] cai herangna [S] positive,True
OSA,cai panasna teu stabil .,"[('cai panasna', 'teu stabil', 'negative')]",[O] teu stabil [S] negative [A] cai panasna,cai herangna beresih .,"[('cai herangna', 'beresih', 'positive')]",[O] beresih [S] positive [A] cai herangna,True
AOS,tempatna di tengah kota jeung tiiseun pisan .,"[('tempatna', 'tiiseun pisan', 'positive')]",[A] tempatna [O] tiiseun pisan [S] positive,pagawena di tengah kota jeung garalak pisan .,"[('pagawena', 'garalak pisan', 'negative')]",[A] pagawena [O] garalak pisan [S] negative,True
ASO,tempatna di tengah kota jeung tiiseun pisan .,"[('tempatna', 'tiiseun pisan', 'positive')]",[A] tempatna [S] positive [O] tiiseun pisan,pagawena di tengah kota jeung garalak pisan .,"[('pagawena', 'garalak pisan', 'negative')]",[A] pagawena [S] negative [O] garalak pisan,True
SAO,tempatna di tengah kota jeung tiiseun pisan .,"[('tempatna', 'tiiseun pisan', 'positive')]",[S] positive [A] tempatna [O] tiiseun pisan,pagawena di tengah kota jeung garalak pisan .,"[('pagawena', 'garalak pisan', 'negative')]",[S] negative [A] pagawena [O] garalak pisan,True
OAS,tempatna di tengah kota jeung tiiseun pisan .,"[('tempatna', 'tiiseun pisan', 'positive')]",[O] tiiseun pisan [A] tempatna [S] positive,pagawena di tengah kota jeung garalak pisan .,"[('pagawena', 'garalak pisan', 'negative')]",[O] garalak pisan [A] pagawena [S] negative,True
OSA,tempatna di tengah kota jeung tiiseun pisan .,"[('tempatna', 'tiiseun pisan', 'positive')]",[O] tiiseun pisan [S] positive [A] tempatna,pagawena di tengah kota jeung garalak pisan .,"[('pagawena', 'garalak pisan', 'negative')]",[O] garalak pisan [S] negative [A] pagawena,True
AOS,euweuh tisu .,"[('tisu', 'euweuh', 'negative')]",[A] tisu [O] euweuh [S] negative,saraé cetna .,"[('cetna', 'saraé', 'positive')]",[A] cetna [O] saraé [S] positive,True
ASO,euweuh tisu .,"[('tisu', 'euweuh', 'negative')]",[A] tisu [S] negative [O] euweuh,saraé cetna .,"[('cetna', 'saraé', 'positive')]",[A] cetna [S] positive [O] saraé,True
SAO,euweuh tisu .,"[('tisu', 'euweuh', 'negative')]",[S] negative [A] tisu [O] euweuh,saraé cetna .,"[('cetna', 'saraé', 'positive')]",[S] positive [A] cetna [O] saraé,True
OAS,euweuh tisu .,"[('tisu', 'euweuh', 'negative')]",[O] euweuh [A] tisu [S] negative,saraé cetna .,"[('cetna', 'saraé', 'positive')]",[O] saraé [A] cetna [S] positive,True
OSA,euweuh tisu .,"[('tisu', 'euweuh', 'negative')]",[O] euweuh [S] negative [A] tisu,saraé cetna .,"[('cetna', 'saraé', 'positive')]",[O] saraé [S] positive [A] cetna,True
AOS,sarapanna kurang ngeunah .,"[('sarapanna', 'kurang ngeunah', 'negative')]",[A] sarapanna [O] kurang ngeunah [S] negative,lajuna raos pisan euy .,"[('lajuna', 'raos pisan euy', 'positive')]",[A] lajuna [O] raos pisan euy [S] positive,True
ASO,sarapanna kurang ngeunah .,"[('sarapanna', 'kurang ngeunah', 'negative')]",[A] sarapanna [S] negative [O] kurang ngeunah,lajuna raos pisan euy .,"[('lajuna', 'raos pisan euy', 'positive')]",[A] lajuna [S] positive [O] raos pisan euy,True
SAO,sarapanna kurang ngeunah .,"[('sarapanna', 'kurang ngeunah', 'negative')]",[S] negative [A] sarapanna [O] kurang ngeunah,lajuna raos pisan euy .,"[('lajuna', 'raos pisan euy', 'positive')]",[S] positive [A] lajuna [O] raos pisan euy,True
OAS,sarapanna kurang ngeunah .,"[('sarapanna', 'kurang ngeunah', 'negative')]",[O] kurang ngeunah [A] sarapanna [S] negative,lajuna raos pisan euy .,"[('lajuna', 'raos pisan euy', 'positive')]",[O] raos pisan euy [A] lajuna [S] positive,True
OSA,sarapanna kurang ngeunah .,"[('sarapanna', 'kurang ngeunah', 'negative')]",[O] kurang ngeunah [S] negative [A] sarapanna,lajuna raos pisan euy .,"[('lajuna', 'raos pisan euy', 'positive')]",[O] raos pisan euy [S] positive [A] lajuna,True
AOS,ac-na panas .,"[('ac-na', 'panas', 'negative')]",[A] ac-na [O] panas [S] negative,hawa seger .,"[('hawa', 'seger', 'positive')]",[A] hawa [O] seger [S] positive,True
ASO,ac-na panas .,"[('ac-na', 'panas', 'negative')]",[A] ac-na [S] negative [O] panas,hawa seger .,"[('hawa', 'seger', 'positive')]",[A] hawa [S] positive [O] seger,True
SAO,ac-na panas .,"[('ac-na', 'panas', 'negative')]",[S] negative [A] ac-na [O] panas,hawa seger .,"[('hawa', 'seger', 'positive')]",[S] positive [A] hawa [O] seger,True
OAS,ac-na panas .,"[('ac-na', 'panas', 'negative')]",[O] panas [A] ac-na [S] negative,hawa seger .,"[('hawa', 'seger', 'positive')]",[O] seger [A] hawa [S] positive,True
OSA,ac-na panas .,"[('ac-na', 'panas', 'negative')]",[O] panas [S] negative [A] ac-na,hawa seger .,"[('hawa', 'seger', 'positive')]",[O] seger [S] positive [A] hawa,True
AOS,"résepsionisna teu ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('résepsionisna', 'teu ramah pisan', 'negative')]",[A] résepsionisna [O] teu ramah pisan [S] negative,"tukang parkirna meuni ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('tukang parkirna', 'meuni ramah pisan', 'positive')]",[A] tukang parkirna [O] meuni ramah pisan [S] positive,True
ASO,"résepsionisna teu ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('résepsionisna', 'teu ramah pisan', 'negative')]",[A] résepsionisna [S] negative [O] teu ramah pisan,"tukang parkirna meuni ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('tukang parkirna', 'meuni ramah pisan', 'positive')]",[A] tukang parkirna [S] positive [O] meuni ramah pisan,True
SAO,"résepsionisna teu ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('résepsionisna', 'teu ramah pisan', 'negative')]",[S] negative [A] résepsionisna [O] teu ramah pisan,"tukang parkirna meuni ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('tukang parkirna', 'meuni ramah pisan', 'positive')]",[S] positive [A] tukang parkirna [O] meuni ramah pisan,True
OAS,"résepsionisna teu ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('résepsionisna', 'teu ramah pisan', 'negative')]",[O] teu ramah pisan [A] résepsionisna [S] negative,"tukang parkirna meuni ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('tukang parkirna', 'meuni ramah pisan', 'positive')]",[O] meuni ramah pisan [A] tukang parkirna [S] positive,True
OSA,"résepsionisna teu ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('résepsionisna', 'teu ramah pisan', 'negative')]",[O] teu ramah pisan [S] negative [A] résepsionisna,"tukang parkirna meuni ramah pisan . jadwalna asup jam 2 beurang , tapi cenah kakara bisa asup jam 3 soré .","[('tukang parkirna', 'meuni ramah pisan', 'positive')]",[O] meuni ramah pisan [S] positive [A] tukang parkirna,True
AOS,wifi kurang gancang .,"[('wifi', 'kurang gancang', 'negative')]",[A] wifi [O] kurang gancang [S] negative,ac gancang pisan .,"[('ac', 'gancang pisan', 'positive')]",[A] ac [O] gancang pisan [S] positive,True
ASO,wifi kurang gancang .,"[('wifi', 'kurang gancang', 'negative')]",[A] wifi [S] negative [O] kurang gancang,ac gancang pisan .,"[('ac', 'gancang pisan', 'positive')]",[A] ac [S] positive [O] gancang pisan,True
SAO,wifi kurang gancang .,"[('wifi', 'kurang gancang', 'negative')]",[S] negative [A] wifi [O] kurang gancang,ac gancang pisan .,"[('ac', 'gancang pisan', 'positive')]",[S] positive [A] ac [O] gancang pisan,True
OAS,wifi kurang gancang .,"[('wifi', 'kurang gancang', 'negative')]",[O] kurang gancang [A] wifi [S] negative,ac gancang pisan .,"[('ac', 'gancang pisan', 'positive')]",[O] gancang pisan [A] ac [S] positive,True
OSA,wifi kurang gancang .,"[('wifi', 'kurang gancang', 'negative')]",[O] kurang gancang [S] negative [A] wifi,ac gancang pisan .,"[('ac', 'gancang pisan', 'positive')]",[O] gancang pisan [S] positive [A] ac,True
