order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
SAO,makanan enak .,"[('makanan', 'enak', 'positive')]",[S] positive [A] makanan [O] enak,botolnya lambat .,"[('botolnya', 'lambat', 'negative')]",[S] negative [A] botolnya [O] lambat,True
OAS,makanan enak .,"[('makanan', 'enak', 'positive')]",[O] enak [A] makanan [S] positive,botolnya lambat .,"[('botolnya', 'lambat', 'negative')]",[O] lambat [A] botolnya [S] negative,True
OSA,makanan enak .,"[('makanan', 'enak', 'positive')]",[O] enak [S] positive [A] makanan,botolnya lambat .,"[('botolnya', 'lambat', 'negative')]",[O] lambat [S] negative [A] botolnya,True
AOS,kamar panas karena ac tidak dingin .,"[('kamar', 'panas karena ac tidak dingin', 'negative')]",[A] kamar [O] panas karena ac tidak dingin [S] negative,angin sangat murah karena diskon besar .,"[('angin', 'sangat murah karena diskon besar', 'positive')]",[A] angin [O] sangat murah karena diskon besar [S] positive,True
ASO,kamar panas karena ac tidak dingin .,"[('kamar', 'panas karena ac tidak dingin', 'negative')]",[A] kamar [S] negative [O] panas karena ac tidak dingin,angin sangat murah karena diskon besar .,"[('angin', 'sangat murah karena diskon besar', 'positive')]",[A] angin [S] positive [O] sangat murah karena diskon besar,True
SAO,kamar panas karena ac tidak dingin .,"[('kamar', 'panas karena ac tidak dingin', 'negative')]",[S] negative [A] kamar [O] panas karena ac tidak dingin,angin sangat murah karena diskon besar .,"[('angin', 'sangat murah karena diskon besar', 'positive')]",[S] positive [A] angin [O] sangat murah karena diskon besar,True
OAS,kamar panas karena ac tidak dingin .,"[('kamar', 'panas karena ac tidak dingin', 'negative')]",[O] panas karena ac tidak dingin [A] kamar [S] negative,angin sangat murah karena diskon besar .,"[('angin', 'sangat murah karena diskon besar', 'positive')]",[O] sangat murah karena diskon besar [A] angin [S] positive,True
OSA,kamar panas karena ac tidak dingin .,"[('kamar', 'panas karena ac tidak dingin', 'negative')]",[O] panas karena ac tidak dingin [S] negative [A] kamar,angin sangat murah karena diskon besar .,"[('angin', 'sangat murah karena diskon besar', 'positive')]",[O] sangat murah karena diskon besar [S] positive [A] angin,True
AOS,karena harga terjangkau .,"[('harga', 'terjangkau', 'positive')]",[A] harga [O] terjangkau [S] positive,karena meteor sangat pahit .,"[('meteor', 'sangat pahit', 'negative')]",[A] meteor [O] sangat pahit [S] negative,True
ASO,karena harga terjangkau .,"[('harga', 'terjangkau', 'positive')]",[A] harga [S] positive [O] terjangkau,karena meteor sangat pahit .,"[('meteor', 'sangat pahit', 'negative')]",[A] meteor [S] negative [O] sangat pahit,True
SAO,karena harga terjangkau .,"[('harga', 'terjangkau', 'positive')]",[S] positive [A] harga [O] terjangkau,karena meteor sangat pahit .,"[('meteor', 'sangat pahit', 'negative')]",[S] negative [A] meteor [O] sangat pahit,True
OAS,karena harga terjangkau .,"[('harga', 'terjangkau', 'positive')]",[O] terjangkau [A] harga [S] positive,karena meteor sangat pahit .,"[('meteor', 'sangat pahit', 'negative')]",[O] sangat pahit [A] meteor [S] negative,True
OSA,karena harga terjangkau .,"[('harga', 'terjangkau', 'positive')]",[O] terjangkau [S] positive [A] harga,karena meteor sangat pahit .,"[('meteor', 'sangat pahit', 'negative')]",[O] sangat pahit [S] negative [A] meteor,True
AOS,nyaman hotelnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('hotelnya', 'nyaman', 'positive')]",[A] hotelnya [O] nyaman [S] positive,busuk potnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('potnya', 'busuk', 'negative')]",[A] potnya [O] busuk [S] negative,True
ASO,nyaman hotelnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('hotelnya', 'nyaman', 'positive')]",[A] hotelnya [S] positive [O] nyaman,busuk potnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('potnya', 'busuk', 'negative')]",[A] potnya [S] negative [O] busuk,True
SAO,nyaman hotelnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('hotelnya', 'nyaman', 'positive')]",[S] positive [A] hotelnya [O] nyaman,busuk potnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('potnya', 'busuk', 'negative')]",[S] negative [A] potnya [O] busuk,True
OAS,nyaman hotelnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('hotelnya', 'nyaman', 'positive')]",[O] nyaman [A] hotelnya [S] positive,busuk potnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('potnya', 'busuk', 'negative')]",[O] busuk [A] potnya [S] negative,True
OSA,nyaman hotelnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('hotelnya', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] hotelnya,busuk potnya apalagi dapat promo dari airy . kalau ke malang ingin menginap disini lagi .,"[('potnya', 'busuk', 'negative')]",[O] busuk [S] negative [A] potnya,True
AOS,pelayanan cek in lama .,"[('pelayanan cek in', 'lama', 'negative')]",[A] pelayanan cek in [O] lama [S] negative,harga emas murni manis .,"[('harga emas murni', 'manis', 'positive')]",[A] harga emas murni [O] manis [S] positive,True
ASO,pelayanan cek in lama .,"[('pelayanan cek in', 'lama', 'negative')]",[A] pelayanan cek in [S] negative [O] lama,harga emas murni manis .,"[('harga emas murni', 'manis', 'positive')]",[A] harga emas murni [S] positive [O] manis,True
SAO,pelayanan cek in lama .,"[('pelayanan cek in', 'lama', 'negative')]",[S] negative [A] pelayanan cek in [O] lama,harga emas murni manis .,"[('harga emas murni', 'manis', 'positive')]",[S] positive [A] harga emas murni [O] manis,True
OAS,pelayanan cek in lama .,"[('pelayanan cek in', 'lama', 'negative')]",[O] lama [A] pelayanan cek in [S] negative,harga emas murni manis .,"[('harga emas murni', 'manis', 'positive')]",[O] manis [A] harga emas murni [S] positive,True
OSA,pelayanan cek in lama .,"[('pelayanan cek in', 'lama', 'negative')]",[O] lama [S] negative [A] pelayanan cek in,harga emas murni manis .,"[('harga emas murni', 'manis', 'positive')]",[O] manis [S] positive [A] harga emas murni,True
AOS,keamanan terjaga karena ada cctv dan keamanan .,"[('keamanan', 'terjaga karena ada cctv dan keamanan', 'positive')]",[A] keamanan [O] terjaga karena ada cctv dan keamanan [S] positive,komoditas terlalu pahit karena gula habis total .,"[('komoditas', 'terlalu pahit karena gula habis total', 'negative')]",[A] komoditas [O] terlalu pahit karena gula habis total [S] negative,True
ASO,keamanan terjaga karena ada cctv dan keamanan .,"[('keamanan', 'terjaga karena ada cctv dan keamanan', 'positive')]",[A] keamanan [S] positive [O] terjaga karena ada cctv dan keamanan,komoditas terlalu pahit karena gula habis total .,"[('komoditas', 'terlalu pahit karena gula habis total', 'negative')]",[A] komoditas [S] negative [O] terlalu pahit karena gula habis total,True
SAO,keamanan terjaga karena ada cctv dan keamanan .,"[('keamanan', 'terjaga karena ada cctv dan keamanan', 'positive')]",[S] positive [A] keamanan [O] terjaga karena ada cctv dan keamanan,komoditas terlalu pahit karena gula habis total .,"[('komoditas', 'terlalu pahit karena gula habis total', 'negative')]",[S] negative [A] komoditas [O] terlalu pahit karena gula habis total,True
OAS,keamanan terjaga karena ada cctv dan keamanan .,"[('keamanan', 'terjaga karena ada cctv dan keamanan', 'positive')]",[O] terjaga karena ada cctv dan keamanan [A] keamanan [S] positive,komoditas terlalu pahit karena gula habis total .,"[('komoditas', 'terlalu pahit karena gula habis total', 'negative')]",[O] terlalu pahit karena gula habis total [A] komoditas [S] negative,True
OSA,keamanan terjaga karena ada cctv dan keamanan .,"[('keamanan', 'terjaga karena ada cctv dan keamanan', 'positive')]",[O] terjaga karena ada cctv dan keamanan [S] positive [A] keamanan,komoditas terlalu pahit karena gula habis total .,"[('komoditas', 'terlalu pahit karena gula habis total', 'negative')]",[O] terlalu pahit karena gula habis total [S] negative [A] komoditas,True
AOS,fasilitas oke punya .,"[('fasilitas', 'oke', 'positive')]",[A] fasilitas [O] oke [S] positive,patungnya anyir punya .,"[('patungnya', 'anyir', 'negative')]",[A] patungnya [O] anyir [S] negative,True
ASO,fasilitas oke punya .,"[('fasilitas', 'oke', 'positive')]",[A] fasilitas [S] positive [O] oke,patungnya anyir punya .,"[('patungnya', 'anyir', 'negative')]",[A] patungnya [S] negative [O] anyir,True
SAO,fasilitas oke punya .,"[('fasilitas', 'oke', 'positive')]",[S] positive [A] fasilitas [O] oke,patungnya anyir punya .,"[('patungnya', 'anyir', 'negative')]",[S] negative [A] patungnya [O] anyir,True
OAS,fasilitas oke punya .,"[('fasilitas', 'oke', 'positive')]",[O] oke [A] fasilitas [S] positive,patungnya anyir punya .,"[('patungnya', 'anyir', 'negative')]",[O] anyir [A] patungnya [S] negative,True
OSA,fasilitas oke punya .,"[('fasilitas', 'oke', 'positive')]",[O] oke [S] positive [A] fasilitas,patungnya anyir punya .,"[('patungnya', 'anyir', 'negative')]",[O] anyir [S] negative [A] patungnya,True
AOS,kasurnya agak reot jadi diganjal pakai batu .,"[('kasurnya', 'agak reot jadi diganjal pakai batu', 'negative')]",[A] kasurnya [O] agak reot jadi diganjal pakai batu [S] negative,angin nya sangat bagus jadi langsung dibeli pakai kartu .,"[('angin nya', 'sangat bagus jadi langsung dibeli pakai kartu', 'positive')]",[A] angin nya [O] sangat bagus jadi langsung dibeli pakai kartu [S] positive,True
ASO,kasurnya agak reot jadi diganjal pakai batu .,"[('kasurnya', 'agak reot jadi diganjal pakai batu', 'negative')]",[A] kasurnya [S] negative [O] agak reot jadi diganjal pakai batu,angin nya sangat bagus jadi langsung dibeli pakai kartu .,"[('angin nya', 'sangat bagus jadi langsung dibeli pakai kartu', 'positive')]",[A] angin nya [S] positive [O] sangat bagus jadi langsung dibeli pakai kartu,True
SAO,kasurnya agak reot jadi diganjal pakai batu .,"[('kasurnya', 'agak reot jadi diganjal pakai batu', 'negative')]",[S] negative [A] kasurnya [O] agak reot jadi diganjal pakai batu,angin nya sangat bagus jadi langsung dibeli pakai kartu .,"[('angin nya', 'sangat bagus jadi langsung dibeli pakai kartu', 'positive')]",[S] positive [A] angin nya [O] sangat bagus jadi langsung dibeli pakai kartu,True
OAS,kasurnya agak reot jadi diganjal pakai batu .,"[('kasurnya', 'agak reot jadi diganjal pakai batu', 'negative')]",[O] agak reot jadi diganjal pakai batu [A] kasurnya [S] negative,angin nya sangat bagus jadi langsung dibeli pakai kartu .,"[('angin nya', 'sangat bagus jadi langsung dibeli pakai kartu', 'positive')]",[O] sangat bagus jadi langsung dibeli pakai kartu [A] angin nya [S] positive,True
OSA,kasurnya agak reot jadi diganjal pakai batu .,"[('kasurnya', 'agak reot jadi diganjal pakai batu', 'negative')]",[O] agak reot jadi diganjal pakai batu [S] negative [A] kasurnya,angin nya sangat bagus jadi langsung dibeli pakai kartu .,"[('angin nya', 'sangat bagus jadi langsung dibeli pakai kartu', 'positive')]",[O] sangat bagus jadi langsung dibeli pakai kartu [S] positive [A] angin nya,True
AOS,minus : resepsionis yang lakilaki kurang ramah .,"[('resepsionis', 'kurang ramah', 'negative')]",[A] resepsionis [O] kurang ramah [S] negative,minus : pohon mangga besar yang lakilaki wangi sekali .,"[('pohon mangga besar', 'wangi sekali', 'positive')]",[A] pohon mangga besar [O] wangi sekali [S] positive,True
ASO,minus : resepsionis yang lakilaki kurang ramah .,"[('resepsionis', 'kurang ramah', 'negative')]",[A] resepsionis [S] negative [O] kurang ramah,minus : pohon mangga besar yang lakilaki wangi sekali .,"[('pohon mangga besar', 'wangi sekali', 'positive')]",[A] pohon mangga besar [S] positive [O] wangi sekali,True
SAO,minus : resepsionis yang lakilaki kurang ramah .,"[('resepsionis', 'kurang ramah', 'negative')]",[S] negative [A] resepsionis [O] kurang ramah,minus : pohon mangga besar yang lakilaki wangi sekali .,"[('pohon mangga besar', 'wangi sekali', 'positive')]",[S] positive [A] pohon mangga besar [O] wangi sekali,True
OAS,minus : resepsionis yang lakilaki kurang ramah .,"[('resepsionis', 'kurang ramah', 'negative')]",[O] kurang ramah [A] resepsionis [S] negative,minus : pohon mangga besar yang lakilaki wangi sekali .,"[('pohon mangga besar', 'wangi sekali', 'positive')]",[O] wangi sekali [A] pohon mangga besar [S] positive,True
OSA,minus : resepsionis yang lakilaki kurang ramah .,"[('resepsionis', 'kurang ramah', 'negative')]",[O] kurang ramah [S] negative [A] resepsionis,minus : pohon mangga besar yang lakilaki wangi sekali .,"[('pohon mangga besar', 'wangi sekali', 'positive')]",[O] wangi sekali [S] positive [A] pohon mangga besar,True
AOS,fasilitas oke .,"[('fasilitas', 'oke', 'positive')]",[A] fasilitas [O] oke [S] positive,hujan mahal .,"[('hujan', 'mahal', 'negative')]",[A] hujan [O] mahal [S] negative,True
ASO,fasilitas oke .,"[('fasilitas', 'oke', 'positive')]",[A] fasilitas [S] positive [O] oke,hujan mahal .,"[('hujan', 'mahal', 'negative')]",[A] hujan [S] negative [O] mahal,True
SAO,fasilitas oke .,"[('fasilitas', 'oke', 'positive')]",[S] positive [A] fasilitas [O] oke,hujan mahal .,"[('hujan', 'mahal', 'negative')]",[S] negative [A] hujan [O] mahal,True
OAS,fasilitas oke .,"[('fasilitas', 'oke', 'positive')]",[O] oke [A] fasilitas [S] positive,hujan mahal .,"[('hujan', 'mahal', 'negative')]",[O] mahal [A] hujan [S] negative,True
OSA,fasilitas oke .,"[('fasilitas', 'oke', 'positive')]",[O] oke [S] positive [A] fasilitas,hujan mahal .,"[('hujan', 'mahal', 'negative')]",[O] mahal [S] negative [A] hujan,True
AOS,dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar .,"[('kamar', 'kurang menarik', 'negative')]",[A] kamar [O] kurang menarik [S] negative,dpet kucing yang mengenyangkan sekali . semoga next dapat kamar yang seperti dgmbar .,"[('kucing', 'mengenyangkan sekali', 'positive')]",[A] kucing [O] mengenyangkan sekali [S] positive,True
ASO,dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar .,"[('kamar', 'kurang menarik', 'negative')]",[A] kamar [S] negative [O] kurang menarik,dpet kucing yang mengenyangkan sekali . semoga next dapat kamar yang seperti dgmbar .,"[('kucing', 'mengenyangkan sekali', 'positive')]",[A] kucing [S] positive [O] mengenyangkan sekali,True
SAO,dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar .,"[('kamar', 'kurang menarik', 'negative')]",[S] negative [A] kamar [O] kurang menarik,dpet kucing yang mengenyangkan sekali . semoga next dapat kamar yang seperti dgmbar .,"[('kucing', 'mengenyangkan sekali', 'positive')]",[S] positive [A] kucing [O] mengenyangkan sekali,True
OAS,dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar .,"[('kamar', 'kurang menarik', 'negative')]",[O] kurang menarik [A] kamar [S] negative,dpet kucing yang mengenyangkan sekali . semoga next dapat kamar yang seperti dgmbar .,"[('kucing', 'mengenyangkan sekali', 'positive')]",[O] mengenyangkan sekali [A] kucing [S] positive,True
OSA,dpet kamar yang kurang menarik . semoga next dapat kamar yang seperti dgmbar .,"[('kamar', 'kurang menarik', 'negative')]",[O] kurang menarik [S] negative [A] kamar,dpet kucing yang mengenyangkan sekali . semoga next dapat kamar yang seperti dgmbar .,"[('kucing', 'mengenyangkan sekali', 'positive')]",[O] mengenyangkan sekali [S] positive [A] kucing,True
AOS,kamarnya benar benar sesuai dengan yang ada di photo .,"[('kamarnya', 'benar benar sesuai dengan yang ada di photo', 'positive')]",[A] kamarnya [O] benar benar sesuai dengan yang ada di photo [S] positive,pianonya sangat pahit kotor tidak berbau enak .,"[('pianonya', 'sangat pahit kotor tidak berbau enak', 'negative')]",[A] pianonya [O] sangat pahit kotor tidak berbau enak [S] negative,True
ASO,kamarnya benar benar sesuai dengan yang ada di photo .,"[('kamarnya', 'benar benar sesuai dengan yang ada di photo', 'positive')]",[A] kamarnya [S] positive [O] benar benar sesuai dengan yang ada di photo,pianonya sangat pahit kotor tidak berbau enak .,"[('pianonya', 'sangat pahit kotor tidak berbau enak', 'negative')]",[A] pianonya [S] negative [O] sangat pahit kotor tidak berbau enak,True
SAO,kamarnya benar benar sesuai dengan yang ada di photo .,"[('kamarnya', 'benar benar sesuai dengan yang ada di photo', 'positive')]",[S] positive [A] kamarnya [O] benar benar sesuai dengan yang ada di photo,pianonya sangat pahit kotor tidak berbau enak .,"[('pianonya', 'sangat pahit kotor tidak berbau enak', 'negative')]",[S] negative [A] pianonya [O] sangat pahit kotor tidak berbau enak,True
OAS,kamarnya benar benar sesuai dengan yang ada di photo .,"[('kamarnya', 'benar benar sesuai dengan yang ada di photo', 'positive')]",[O] benar benar sesuai dengan yang ada di photo [A] kamarnya [S] positive,pianonya sangat pahit kotor tidak berbau enak .,"[('pianonya', 'sangat pahit kotor tidak berbau enak', 'negative')]",[O] sangat pahit kotor tidak berbau enak [A] pianonya [S] negative,True
OSA,kamarnya benar benar sesuai dengan yang ada di photo .,"[('kamarnya', 'benar benar sesuai dengan yang ada di photo', 'positive')]",[O] benar benar sesuai dengan yang ada di photo [S] positive [A] kamarnya,pianonya sangat pahit kotor tidak berbau enak .,"[('pianonya', 'sangat pahit kotor tidak berbau enak', 'negative')]",[O] sangat pahit kotor tidak berbau enak [S] negative [A] pianonya,True
AOS,"tempat transit , makanannya enak .","[('makanannya', 'enak', 'positive')]",[A] makanannya [O] enak [S] positive,"tempat transit , lukisannya bau .","[('lukisannya', 'bau', 'negative')]",[A] lukisannya [O] bau [S] negative,True
ASO,"tempat transit , makanannya enak .","[('makanannya', 'enak', 'positive')]",[A] makanannya [S] positive [O] enak,"tempat transit , lukisannya bau .","[('lukisannya', 'bau', 'negative')]",[A] lukisannya [S] negative [O] bau,True
SAO,"tempat transit , makanannya enak .","[('makanannya', 'enak', 'positive')]",[S] positive [A] makanannya [O] enak,"tempat transit , lukisannya bau .","[('lukisannya', 'bau', 'negative')]",[S] negative [A] lukisannya [O] bau,True
OAS,"tempat transit , makanannya enak .","[('makanannya', 'enak', 'positive')]",[O] enak [A] makanannya [S] positive,"tempat transit , lukisannya bau .","[('lukisannya', 'bau', 'negative')]",[O] bau [A] lukisannya [S] negative,True
OSA,"tempat transit , makanannya enak .","[('makanannya', 'enak', 'positive')]",[O] enak [S] positive [A] makanannya,"tempat transit , lukisannya bau .","[('lukisannya', 'bau', 'negative')]",[O] bau [S] negative [A] lukisannya,True
AOS,"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien .","[('layanannya', 'sangat sangat baik', 'positive')]",[A] layanannya [O] sangat sangat baik [S] positive,"erimakasih airy , peraturan pahit, moga kedepannya airy semakin sukses . amien .","[('peraturan', 'pahit', 'negative')]",[A] peraturan [O] pahit [S] negative,True
ASO,"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien .","[('layanannya', 'sangat sangat baik', 'positive')]",[A] layanannya [S] positive [O] sangat sangat baik,"erimakasih airy , peraturan pahit, moga kedepannya airy semakin sukses . amien .","[('peraturan', 'pahit', 'negative')]",[A] peraturan [S] negative [O] pahit,True
SAO,"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien .","[('layanannya', 'sangat sangat baik', 'positive')]",[S] positive [A] layanannya [O] sangat sangat baik,"erimakasih airy , peraturan pahit, moga kedepannya airy semakin sukses . amien .","[('peraturan', 'pahit', 'negative')]",[S] negative [A] peraturan [O] pahit,True
OAS,"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien .","[('layanannya', 'sangat sangat baik', 'positive')]",[O] sangat sangat baik [A] layanannya [S] positive,"erimakasih airy , peraturan pahit, moga kedepannya airy semakin sukses . amien .","[('peraturan', 'pahit', 'negative')]",[O] pahit [A] peraturan [S] negative,True
OSA,"terimakasih airy , layanannya sangat sangat baik , moga kedepannya airy semakin sukses . amien .","[('layanannya', 'sangat sangat baik', 'positive')]",[O] sangat sangat baik [S] positive [A] layanannya,"erimakasih airy , peraturan pahit, moga kedepannya airy semakin sukses . amien .","[('peraturan', 'pahit', 'negative')]",[O] pahit [S] negative [A] peraturan,True
AOS,tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('lift', 'tidak ada', 'negative')]",[A] lift [O] tidak ada [S] negative,baik amat radio . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('radio', 'baik amat', 'positive')]",[A] radio [O] baik amat [S] positive,True
ASO,tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('lift', 'tidak ada', 'negative')]",[A] lift [S] negative [O] tidak ada,baik amat radio . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('radio', 'baik amat', 'positive')]",[A] radio [S] positive [O] baik amat,True
SAO,tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('lift', 'tidak ada', 'negative')]",[S] negative [A] lift [O] tidak ada,baik amat radio . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('radio', 'baik amat', 'positive')]",[S] positive [A] radio [O] baik amat,True
OAS,tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('lift', 'tidak ada', 'negative')]",[O] tidak ada [A] lift [S] negative,baik amat radio . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('radio', 'baik amat', 'positive')]",[O] baik amat [A] radio [S] positive,True
OSA,tidak ada lift . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('lift', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] lift,baik amat radio . kesulitannya hanya mengangkut koper tetapi ada porter yang siap membantu .,"[('radio', 'baik amat', 'positive')]",[O] baik amat [S] positive [A] radio,True
AOS,kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah .,"[('kamar', 'bersih', 'positive')]",[A] kamar [O] bersih [S] positive,angin kotor hotel berada disamping gran mall batangase yang megah dan mewah .,"[('angin', 'kotor', 'negative')]",[A] angin [O] kotor [S] negative,True
ASO,kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah .,"[('kamar', 'bersih', 'positive')]",[A] kamar [S] positive [O] bersih,angin kotor hotel berada disamping gran mall batangase yang megah dan mewah .,"[('angin', 'kotor', 'negative')]",[A] angin [S] negative [O] kotor,True
SAO,kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah .,"[('kamar', 'bersih', 'positive')]",[S] positive [A] kamar [O] bersih,angin kotor hotel berada disamping gran mall batangase yang megah dan mewah .,"[('angin', 'kotor', 'negative')]",[S] negative [A] angin [O] kotor,True
OAS,kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah .,"[('kamar', 'bersih', 'positive')]",[O] bersih [A] kamar [S] positive,angin kotor hotel berada disamping gran mall batangase yang megah dan mewah .,"[('angin', 'kotor', 'negative')]",[O] kotor [A] angin [S] negative,True
OSA,kamar bersih hotel berada disamping gran mall batangase yang megah dan mewah .,"[('kamar', 'bersih', 'positive')]",[O] bersih [S] positive [A] kamar,angin kotor hotel berada disamping gran mall batangase yang megah dan mewah .,"[('angin', 'kotor', 'negative')]",[O] kotor [S] negative [A] angin,True
AOS,karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan .,"[('kebersihan', 'karena terlalu banyak kamar jadi tidak diperhatikan', 'negative')]",[A] kebersihan [O] karena terlalu banyak kamar jadi tidak diperhatikan [S] negative,"tabil sekali , jadi proses berjalan sangat mulus masalah ekonomi .","[('ekonomi', 'stabil sekali , jadi proses berjalan sangat mulus', 'positive')]","[A] ekonomi [O] stabil sekali , jadi proses berjalan sangat mulus [S] positive",True
ASO,karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan .,"[('kebersihan', 'karena terlalu banyak kamar jadi tidak diperhatikan', 'negative')]",[A] kebersihan [S] negative [O] karena terlalu banyak kamar jadi tidak diperhatikan,"tabil sekali , jadi proses berjalan sangat mulus masalah ekonomi .","[('ekonomi', 'stabil sekali , jadi proses berjalan sangat mulus', 'positive')]","[A] ekonomi [S] positive [O] stabil sekali , jadi proses berjalan sangat mulus",True
SAO,karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan .,"[('kebersihan', 'karena terlalu banyak kamar jadi tidak diperhatikan', 'negative')]",[S] negative [A] kebersihan [O] karena terlalu banyak kamar jadi tidak diperhatikan,"tabil sekali , jadi proses berjalan sangat mulus masalah ekonomi .","[('ekonomi', 'stabil sekali , jadi proses berjalan sangat mulus', 'positive')]","[S] positive [A] ekonomi [O] stabil sekali , jadi proses berjalan sangat mulus",True
OAS,karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan .,"[('kebersihan', 'karena terlalu banyak kamar jadi tidak diperhatikan', 'negative')]",[O] karena terlalu banyak kamar jadi tidak diperhatikan [A] kebersihan [S] negative,"tabil sekali , jadi proses berjalan sangat mulus masalah ekonomi .","[('ekonomi', 'stabil sekali , jadi proses berjalan sangat mulus', 'positive')]","[O] stabil sekali , jadi proses berjalan sangat mulus [A] ekonomi [S] positive",True
OSA,karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan .,"[('kebersihan', 'karena terlalu banyak kamar jadi tidak diperhatikan', 'negative')]",[O] karena terlalu banyak kamar jadi tidak diperhatikan [S] negative [A] kebersihan,"tabil sekali , jadi proses berjalan sangat mulus masalah ekonomi .","[('ekonomi', 'stabil sekali , jadi proses berjalan sangat mulus', 'positive')]","[O] stabil sekali , jadi proses berjalan sangat mulus [S] positive [A] ekonomi",True
AOS,tidak ada wifi sesuai yang di iklankan .,"[('wifi', 'tidak ada', 'negative')]",[A] wifi [O] tidak ada [S] negative,baiknya drum sesuai yang di iklankan .,"[('drum', 'baiknya', 'positive')]",[A] drum [O] baiknya [S] positive,True
ASO,tidak ada wifi sesuai yang di iklankan .,"[('wifi', 'tidak ada', 'negative')]",[A] wifi [S] negative [O] tidak ada,baiknya drum sesuai yang di iklankan .,"[('drum', 'baiknya', 'positive')]",[A] drum [S] positive [O] baiknya,True
SAO,tidak ada wifi sesuai yang di iklankan .,"[('wifi', 'tidak ada', 'negative')]",[S] negative [A] wifi [O] tidak ada,baiknya drum sesuai yang di iklankan .,"[('drum', 'baiknya', 'positive')]",[S] positive [A] drum [O] baiknya,True
OAS,tidak ada wifi sesuai yang di iklankan .,"[('wifi', 'tidak ada', 'negative')]",[O] tidak ada [A] wifi [S] negative,baiknya drum sesuai yang di iklankan .,"[('drum', 'baiknya', 'positive')]",[O] baiknya [A] drum [S] positive,True
OSA,tidak ada wifi sesuai yang di iklankan .,"[('wifi', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] wifi,baiknya drum sesuai yang di iklankan .,"[('drum', 'baiknya', 'positive')]",[O] baiknya [S] positive [A] drum,True
