order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
AOS,parkiran luas .,"[('parkiran', 'luas', 'positive')]",[A] parkiran [O] luas [S] positive,jaket sempit .,"[('jaket', 'sempit', 'negative')]",[A] jaket [O] sempit [S] negative,True
ASO,parkiran luas .,"[('parkiran', 'luas', 'positive')]",[A] parkiran [S] positive [O] luas,jaket sempit .,"[('jaket', 'sempit', 'negative')]",[A] jaket [S] negative [O] sempit,True
SAO,parkiran luas .,"[('parkiran', 'luas', 'positive')]",[S] positive [A] parkiran [O] luas,jaket sempit .,"[('jaket', 'sempit', 'negative')]",[S] negative [A] jaket [O] sempit,True
OAS,parkiran luas .,"[('parkiran', 'luas', 'positive')]",[O] luas [A] parkiran [S] positive,jaket sempit .,"[('jaket', 'sempit', 'negative')]",[O] sempit [A] jaket [S] negative,True
OSA,parkiran luas .,"[('parkiran', 'luas', 'positive')]",[O] luas [S] positive [A] parkiran,jaket sempit .,"[('jaket', 'sempit', 'negative')]",[O] sempit [S] negative [A] jaket,True
AOS,menu sarapannya enak .,"[('menu sarapannya', 'enak', 'positive')]",[A] menu sarapannya [O] enak [S] positive,pengadilannya hambar .,"[('pengadilannya', 'hambar', 'negative')]",[A] pengadilannya [O] hambar [S] negative,True
ASO,menu sarapannya enak .,"[('menu sarapannya', 'enak', 'positive')]",[A] menu sarapannya [S] positive [O] enak,pengadilannya hambar .,"[('pengadilannya', 'hambar', 'negative')]",[A] pengadilannya [S] negative [O] hambar,True
SAO,menu sarapannya enak .,"[('menu sarapannya', 'enak', 'positive')]",[S] positive [A] menu sarapannya [O] enak,pengadilannya hambar .,"[('pengadilannya', 'hambar', 'negative')]",[S] negative [A] pengadilannya [O] hambar,True
OAS,menu sarapannya enak .,"[('menu sarapannya', 'enak', 'positive')]",[O] enak [A] menu sarapannya [S] positive,pengadilannya hambar .,"[('pengadilannya', 'hambar', 'negative')]",[O] hambar [A] pengadilannya [S] negative,True
OSA,menu sarapannya enak .,"[('menu sarapannya', 'enak', 'positive')]",[O] enak [S] positive [A] menu sarapannya,pengadilannya hambar .,"[('pengadilannya', 'hambar', 'negative')]",[O] hambar [S] negative [A] pengadilannya,True
AOS,ac di kamar nomor 10 tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[A] ac [O] tidak dingin [S] negative,motor di kamar nomor 10 sangat dingin .,"[('motor', 'sangat dingin', 'positive')]",[A] motor [O] sangat dingin [S] positive,True
ASO,ac di kamar nomor 10 tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[A] ac [S] negative [O] tidak dingin,motor di kamar nomor 10 sangat dingin .,"[('motor', 'sangat dingin', 'positive')]",[A] motor [S] positive [O] sangat dingin,True
SAO,ac di kamar nomor 10 tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[S] negative [A] ac [O] tidak dingin,motor di kamar nomor 10 sangat dingin .,"[('motor', 'sangat dingin', 'positive')]",[S] positive [A] motor [O] sangat dingin,True
OAS,ac di kamar nomor 10 tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[O] tidak dingin [A] ac [S] negative,motor di kamar nomor 10 sangat dingin .,"[('motor', 'sangat dingin', 'positive')]",[O] sangat dingin [A] motor [S] positive,True
OSA,ac di kamar nomor 10 tidak dingin .,"[('ac', 'tidak dingin', 'negative')]",[O] tidak dingin [S] negative [A] ac,motor di kamar nomor 10 sangat dingin .,"[('motor', 'sangat dingin', 'positive')]",[O] sangat dingin [S] positive [A] motor,True
AOS,air panasnya tidak stabil .,"[('air panasnya', 'tidak stabil', 'negative')]",[A] air panasnya [O] tidak stabil [S] negative,alat tulis sudah stabil .,"[('alat tulis', 'sudah stabil', 'positive')]",[A] alat tulis [O] sudah stabil [S] positive,True
ASO,air panasnya tidak stabil .,"[('air panasnya', 'tidak stabil', 'negative')]",[A] air panasnya [S] negative [O] tidak stabil,alat tulis sudah stabil .,"[('alat tulis', 'sudah stabil', 'positive')]",[A] alat tulis [S] positive [O] sudah stabil,True
SAO,air panasnya tidak stabil .,"[('air panasnya', 'tidak stabil', 'negative')]",[S] negative [A] air panasnya [O] tidak stabil,alat tulis sudah stabil .,"[('alat tulis', 'sudah stabil', 'positive')]",[S] positive [A] alat tulis [O] sudah stabil,True
OAS,air panasnya tidak stabil .,"[('air panasnya', 'tidak stabil', 'negative')]",[O] tidak stabil [A] air panasnya [S] negative,alat tulis sudah stabil .,"[('alat tulis', 'sudah stabil', 'positive')]",[O] sudah stabil [A] alat tulis [S] positive,True
OSA,air panasnya tidak stabil .,"[('air panasnya', 'tidak stabil', 'negative')]",[O] tidak stabil [S] negative [A] air panasnya,alat tulis sudah stabil .,"[('alat tulis', 'sudah stabil', 'positive')]",[O] sudah stabil [S] positive [A] alat tulis,True
AOS,tempatnya di tengah kota dan sangat tenang .,"[('tempatnya', 'sangat tenang', 'positive')]",[A] tempatnya [O] sangat tenang [S] positive,ruangannya di tengah kota dan berisik .,"[('ruangannya', 'berisik', 'negative')]",[A] ruangannya [O] berisik [S] negative,True
ASO,tempatnya di tengah kota dan sangat tenang .,"[('tempatnya', 'sangat tenang', 'positive')]",[A] tempatnya [S] positive [O] sangat tenang,ruangannya di tengah kota dan berisik .,"[('ruangannya', 'berisik', 'negative')]",[A] ruangannya [S] negative [O] berisik,True
SAO,tempatnya di tengah kota dan sangat tenang .,"[('tempatnya', 'sangat tenang', 'positive')]",[S] positive [A] tempatnya [O] sangat tenang,ruangannya di tengah kota dan berisik .,"[('ruangannya', 'berisik', 'negative')]",[S] negative [A] ruangannya [O] berisik,True
OAS,tempatnya di tengah kota dan sangat tenang .,"[('tempatnya', 'sangat tenang', 'positive')]",[O] sangat tenang [A] tempatnya [S] positive,ruangannya di tengah kota dan berisik .,"[('ruangannya', 'berisik', 'negative')]",[O] berisik [A] ruangannya [S] negative,True
OSA,tempatnya di tengah kota dan sangat tenang .,"[('tempatnya', 'sangat tenang', 'positive')]",[O] sangat tenang [S] positive [A] tempatnya,ruangannya di tengah kota dan berisik .,"[('ruangannya', 'berisik', 'negative')]",[O] berisik [S] negative [A] ruangannya,True
AOS,tidak ada tisu .,"[('tisu', 'tidak ada', 'negative')]",[A] tisu [O] tidak ada [S] negative,banyak juga minuman .,"[('minuman', 'banyak juga', 'positive')]",[A] minuman [O] banyak juga [S] positive,True
ASO,tidak ada tisu .,"[('tisu', 'tidak ada', 'negative')]",[A] tisu [S] negative [O] tidak ada,banyak juga minuman .,"[('minuman', 'banyak juga', 'positive')]",[A] minuman [S] positive [O] banyak juga,True
SAO,tidak ada tisu .,"[('tisu', 'tidak ada', 'negative')]",[S] negative [A] tisu [O] tidak ada,banyak juga minuman .,"[('minuman', 'banyak juga', 'positive')]",[S] positive [A] minuman [O] banyak juga,True
OAS,tidak ada tisu .,"[('tisu', 'tidak ada', 'negative')]",[O] tidak ada [A] tisu [S] negative,banyak juga minuman .,"[('minuman', 'banyak juga', 'positive')]",[O] banyak juga [A] minuman [S] positive,True
OSA,tidak ada tisu .,"[('tisu', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] tisu,banyak juga minuman .,"[('minuman', 'banyak juga', 'positive')]",[O] banyak juga [S] positive [A] minuman,True
AOS,sarapannya kurang enak .,"[('sarapannya', 'kurang enak', 'negative')]",[A] sarapannya [O] kurang enak [S] negative,pohonnya sangat lezat .,"[('pohonnya', 'sangat lezat', 'positive')]",[A] pohonnya [O] sangat lezat [S] positive,True
ASO,sarapannya kurang enak .,"[('sarapannya', 'kurang enak', 'negative')]",[A] sarapannya [S] negative [O] kurang enak,pohonnya sangat lezat .,"[('pohonnya', 'sangat lezat', 'positive')]",[A] pohonnya [S] positive [O] sangat lezat,True
SAO,sarapannya kurang enak .,"[('sarapannya', 'kurang enak', 'negative')]",[S] negative [A] sarapannya [O] kurang enak,pohonnya sangat lezat .,"[('pohonnya', 'sangat lezat', 'positive')]",[S] positive [A] pohonnya [O] sangat lezat,True
OAS,sarapannya kurang enak .,"[('sarapannya', 'kurang enak', 'negative')]",[O] kurang enak [A] sarapannya [S] negative,pohonnya sangat lezat .,"[('pohonnya', 'sangat lezat', 'positive')]",[O] sangat lezat [A] pohonnya [S] positive,True
OSA,sarapannya kurang enak .,"[('sarapannya', 'kurang enak', 'negative')]",[O] kurang enak [S] negative [A] sarapannya,pohonnya sangat lezat .,"[('pohonnya', 'sangat lezat', 'positive')]",[O] sangat lezat [S] positive [A] pohonnya,True
AOS,ac nya panas .,"[('ac nya', 'panas', 'negative')]",[A] ac nya [O] panas [S] negative,es nya dingin .,"[('es nya', 'dingin', 'positive')]",[A] es nya [O] dingin [S] positive,True
ASO,ac nya panas .,"[('ac nya', 'panas', 'negative')]",[A] ac nya [S] negative [O] panas,es nya dingin .,"[('es nya', 'dingin', 'positive')]",[A] es nya [S] positive [O] dingin,True
SAO,ac nya panas .,"[('ac nya', 'panas', 'negative')]",[S] negative [A] ac nya [O] panas,es nya dingin .,"[('es nya', 'dingin', 'positive')]",[S] positive [A] es nya [O] dingin,True
OAS,ac nya panas .,"[('ac nya', 'panas', 'negative')]",[O] panas [A] ac nya [S] negative,es nya dingin .,"[('es nya', 'dingin', 'positive')]",[O] dingin [A] es nya [S] positive,True
OSA,ac nya panas .,"[('ac nya', 'panas', 'negative')]",[O] panas [S] negative [A] ac nya,es nya dingin .,"[('es nya', 'dingin', 'positive')]",[O] dingin [S] positive [A] es nya,True
AOS,resepsionis sangat tidak ramah . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('resepsionis', 'sangat tidak ramah', 'negative')]",[A] resepsionis [O] sangat tidak ramah [S] negative,pegawai tokonya terlalu baik . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('pegawai tokonya', 'terlalu baik', 'positive')]",[A] pegawai tokonya [O] terlalu baik [S] positive,True
ASO,resepsionis sangat tidak ramah . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('resepsionis', 'sangat tidak ramah', 'negative')]",[A] resepsionis [S] negative [O] sangat tidak ramah,pegawai tokonya terlalu baik . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('pegawai tokonya', 'terlalu baik', 'positive')]",[A] pegawai tokonya [S] positive [O] terlalu baik,True
SAO,resepsionis sangat tidak ramah . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('resepsionis', 'sangat tidak ramah', 'negative')]",[S] negative [A] resepsionis [O] sangat tidak ramah,pegawai tokonya terlalu baik . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('pegawai tokonya', 'terlalu baik', 'positive')]",[S] positive [A] pegawai tokonya [O] terlalu baik,True
OAS,resepsionis sangat tidak ramah . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('resepsionis', 'sangat tidak ramah', 'negative')]",[O] sangat tidak ramah [A] resepsionis [S] negative,pegawai tokonya terlalu baik . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('pegawai tokonya', 'terlalu baik', 'positive')]",[O] terlalu baik [A] pegawai tokonya [S] positive,True
OSA,resepsionis sangat tidak ramah . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('resepsionis', 'sangat tidak ramah', 'negative')]",[O] sangat tidak ramah [S] negative [A] resepsionis,pegawai tokonya terlalu baik . jatah cek in jam 2 siang tetapi katanya baru bisa masuk jam 3 sore .,"[('pegawai tokonya', 'terlalu baik', 'positive')]",[O] terlalu baik [S] positive [A] pegawai tokonya,True
AOS,wifi kurang kencang .,"[('wifi', 'kurang kencang', 'negative')]",[A] wifi [O] kurang kencang [S] negative,bon cukup kencang .,"[('bon', 'cukup kencang', 'positive')]",[A] bon [O] cukup kencang [S] positive,True
ASO,wifi kurang kencang .,"[('wifi', 'kurang kencang', 'negative')]",[A] wifi [S] negative [O] kurang kencang,bon cukup kencang .,"[('bon', 'cukup kencang', 'positive')]",[A] bon [S] positive [O] cukup kencang,True
SAO,wifi kurang kencang .,"[('wifi', 'kurang kencang', 'negative')]",[S] negative [A] wifi [O] kurang kencang,bon cukup kencang .,"[('bon', 'cukup kencang', 'positive')]",[S] positive [A] bon [O] cukup kencang,True
OAS,wifi kurang kencang .,"[('wifi', 'kurang kencang', 'negative')]",[O] kurang kencang [A] wifi [S] negative,bon cukup kencang .,"[('bon', 'cukup kencang', 'positive')]",[O] cukup kencang [A] bon [S] positive,True
OSA,wifi kurang kencang .,"[('wifi', 'kurang kencang', 'negative')]",[O] kurang kencang [S] negative [A] wifi,bon cukup kencang .,"[('bon', 'cukup kencang', 'positive')]",[O] cukup kencang [S] positive [A] bon,True
